Image,Predicted_Age1,Predicted_Age2,Predicted_Age3,Predicted_Age4,Predicted_Age5,Predicted_Age6,Predicted_Age7,Predicted_Age8,Average_Age,Target_Age,Sigma,Total_Sigma,Diff,Squared_Diff,Total,Exponent,Error
6765.jpg,73,76,74,74,78,71,69,75,74,80,8,115,-6.3799266815,40.7034644616,-0.3525704996,0.7028790154,0.2971209846
6766.jpg,38,45,49,40,41,46,41,43,43,52,8,139,-8.9598631859,80.2791483095,-0.5777896355,0.5611373148,0.4388626852
6767.jpg,38,27,29,24,24,29,21,24,27,36,6,80,-8.7928197384,77.3136789517,-0.9711793622,0.3786362254,0.6213637746
6768.jpg,16,26,23,18,19,21,22,26,21,8,2,8,13.4731354713,181.5253794293,-21.4062947481,5.05084816080454E-010,0.9999999995
6769.jpg,30,29,29,30,30,30,29,29,29,31,4,27,-1.5751826763,2.4812004637,-0.0923368246,0.9117979818,0.0882020182
6770.jpg,52,54,50,39,53,52,47,54,50,66,4,37,-15.8753323555,252.0261773978,-6.793947638,0.0011205366,0.9988794634
6771.jpg,10,5,3,8,3,11,3,4,6,6,2,6,-0.1438028216,0.0206792515,-0.0037213845,0.9962855313,0.0037144687
6772.jpg,51,49,46,48,50,51,55,52,50,57,7,100,-6.7590894699,45.6852904621,-0.4585048484,0.6322282162,0.3677717838
6773.jpg,30,20,22,38,39,9,36,32,28,12,1,4,16.2821003199,265.1067908257,-58.9169241826,2.5864550594574E-026,1
6774.jpg,29,33,31,30,30,31,27,31,30,31,5,52,-0.6439213753,0.4146347375,-0.007923436,0.9921078717,0.0078921283
6775.jpg,23,25,26,25,27,25,26,27,25,30,4,27,-4.5558414459,20.7556912805,-0.7800192536,0.4583971854,0.5416028146
6776.jpg,7,6,7,4,6,6,5,5,6,9,2,6,-3.2572626472,10.6097599525,-1.711211283,0.1806468456,0.8193531544
6777.jpg,6,9,12,9,7,6,7,6,8,6,1,3,1.9135380387,3.6616278257,-1.1592896615,0.3137089413,0.6862910587
6778.jpg,20,18,26,20,25,26,21,24,23,19,4,40,3.670614481,13.4734106679,-0.3364624551,0.7142927011,0.2857072989
6779.jpg,23,23,25,23,23,21,24,21,23,18,3,21,4.9004580974,24.0144895648,-1.1614724991,0.3130249125,0.6869750875
6780.jpg,20,8,11,25,10,12,13,31,16,4,1,3,12.1950545311,148.7193550162,-43.7021134177,1.04812551944721E-019,1
6781.jpg,32,15,25,26,23,28,29,28,26,16,2,10,9.8413872719,96.8529034352,-9.5533894984,7.09603350453277E-005,0.9999290397
6782.jpg,26,26,29,32,29,29,21,31,28,28,4,31,-0.0618183613,0.0038215098,-0.0001246839,0.9998753239,0.0001246761
6783.jpg,54,55,56,55,57,55,56,52,55,69,6,84,-13.9516568184,194.6487279775,-2.3092708846,0.0993336509,0.9006663491
6784.jpg,13,16,11,6,7,8,7,10,10,3,1,3,6.5981618762,43.5357401445,-13.480834846,1.39748712335612E-006,0.9999986025
6785.jpg,5,6,5,5,5,4,6,5,5,5,1,2,0.2694193125,0.0725867659,-0.033573123,0.9669841999,0.0330158001
6786.jpg,54,55,49,50,52,48,50,52,51,56,7,98,-4.7100048065,22.1841452776,-0.2274198539,0.7965862622,0.2034137378
6787.jpg,20,13,28,14,22,13,17,20,18,18,4,27,0.3292393684,0.1083985617,-0.0040373716,0.9959707676,0.0040292324
6788.jpg,54,50,49,52,50,54,55,54,52,63,6,81,-10.8514871597,117.7547735775,-1.4480386992,0.2350308024,0.7649691976
6789.jpg,60,61,61,61,43,28,29,34,47,73,7,109,-25.8359153271,667.4945207889,-6.1086592424,0.00222353,0.99777647
6790.jpg,26,15,17,16,21,16,17,16,18,7,1,3,11.0159230232,121.3505600534,-36.7728969782,1.07086261899281E-016,1
6791.jpg,35,36,36,38,39,40,35,40,37,38,6,61,-0.6158618927,0.3792858709,-0.0062087672,0.9938104674,0.0061895326
6792.jpg,26,21,26,28,24,23,25,29,25,32,6,72,-6.8019089699,46.2659656344,-0.6461228673,0.5240737463,0.4759262537
6794.jpg,24,29,31,24,24,20,21,26,25,27,4,30,-2.3465950489,5.5065083235,-0.1824300927,0.8332428917,0.1667571083
6795.jpg,5,4,4,5,7,4,4,4,5,3,1,1,1.5234539509,2.3209119405,-1.5801953639,0.205934862,0.794065138
6796.jpg,33,30,31,29,31,32,31,30,31,31,4,26,-0.0814833641,0.0066395386,-0.0002566618,0.9997433712,0.0002566288
6797.jpg,29,33,30,33,34,33,32,30,32,33,7,112,-1.2332167625,1.5208235834,-0.0136043372,0.9864877835,0.0135122165
6798.jpg,51,55,53,57,54,53,54,55,54,51,6,61,3.1427636146,9.8769631376,-0.1608981608,0.8513787704,0.1486212296
6799.jpg,21,5,6,2,6,24,4,10,10,5,2,5,4.6312688887,21.4486515196,-4.7444627413,0.0086997348,0.9913002652
6800.jpg,24,25,27,26,26,29,23,26,26,16,2,10,9.7709753513,95.4719593163,-9.1501758848,0.0001062011,0.9998937989
6801.jpg,28,32,27,28,32,26,28,32,29,40,8,123,-10.8472087383,117.6619374129,-0.9547478971,0.384909169,0.615090831
6802.jpg,48,48,50,52,46,50,51,48,49,57,6,72,-7.8712530136,61.9566240043,-0.8624165211,0.4221407368,0.5778592632
6803.jpg,33,34,37,37,35,40,34,35,36,42,6,79,-6.3818702698,40.7282681404,-0.5172480531,0.5961588902,0.4038411098
6804.jpg,20,10,10,15,8,14,9,10,12,8,2,10,3.8664876819,14.949726994,-1.5488166002,0.2124992967,0.7875007033
6805.jpg,5,5,3,4,5,4,5,5,4,4,1,3,0.4223409593,0.1783718859,-0.0676230405,0.9346127183,0.0653872817
6806.jpg,33,34,32,36,32,33,30,32,33,34,4,33,-1.2979192734,1.6845944402,-0.0505833723,0.9506746655,0.0493253345
6807.jpg,14,16,33,18,26,10,25,17,20,18,4,26,1.807583332,3.2673575023,-0.1266088546,0.8810782349,0.1189217651
6808.jpg,39,39,35,35,37,38,38,36,37,38,6,78,-0.8308029175,0.6902334877,-0.0088183746,0.9912203932,0.0087796068
6809.jpg,11,41,7,15,14,8,3,11,14,11,2,5,2.8920322656,8.3638506255,-1.673870632,0.1875198388,0.8124801612
6810.jpg,28,38,26,26,28,28,30,27,29,29,3,20,-0.2068009376,0.0427666278,-0.0021312469,0.9978710226,0.0021289774
6811.jpg,27,31,34,36,27,24,23,29,29,26,1,2,2.9311177731,8.5914513995,-4.712218331,0.0089848241,0.9910151759
6812.jpg,4,4,2,4,3,4,4,3,4,3,1,1,0.519218564,0.2695879172,-0.3138315123,0.730642122,0.269357878
6813.jpg,21,23,21,21,21,20,24,24,22,25,5,43,-3.228407383,10.4226142304,-0.2437903035,0.7836519461,0.2163480539
6814.jpg,25,25,23,22,24,23,22,23,23,32,7,102,-8.6958100796,75.6171129401,-0.7438277937,0.4752911127,0.5247088873
6815.jpg,28,28,32,29,25,27,28,28,28,24,4,28,4.210486412,17.728195826,-0.6340280062,0.5304508327,0.4695491673
6817.jpg,26,23,26,24,26,28,25,24,25,24,5,51,1.3569438457,1.8412966005,-0.0358226161,0.9648114203,0.0351885797
6818.jpg,36,38,38,41,36,39,46,40,39,38,6,61,1.4517374039,2.1075414898,-0.0343641589,0.9662195831,0.0337804169
6819.jpg,3,1,2,1,1,2,2,2,2,3,1,2,-1.3439347595,1.8061606378,-0.9996980832,0.3679905269,0.6320094731
6820.jpg,25,24,22,22,24,24,23,25,24,23,4,36,0.5795664787,0.3358973033,-0.0093984597,0.9906455678,0.0093544322
6821.jpg,31,32,36,28,39,44,33,35,35,50,5,60,-15.4335122108,238.1932991623,-3.9801811388,0.018682255,0.981317745
6822.jpg,39,40,39,36,35,39,38,37,38,37,5,43,0.9518327713,0.9059856245,-0.0210729773,0.9791475064,0.0208524936
6823.jpg,2,1,1,2,1,1,1,1,1,2,1,1,-0.5462581962,0.2983980169,-0.3608766638,0.6970649665,0.3029350335
6824.jpg,16,30,29,19,18,30,17,22,23,26,5,44,-3.2632408142,10.6487406115,-0.2442620003,0.7832823871,0.2167176129
6825.jpg,28,50,8,42,43,52,44,26,37,28,7,100,8.6426081658,74.6946759071,-0.7500633932,0.4723366089,0.5276633911
6826.jpg,44,47,40,42,44,46,44,44,44,49,5,60,-5.2308716774,27.3620185055,-0.4576382169,0.6327763626,0.3672236374
6827.jpg,25,26,25,23,23,28,24,23,25,29,5,51,-4.0462930203,16.3724872057,-0.3188642578,0.7269742237,0.2730257763
6828.jpg,31,31,33,32,32,30,31,33,32,35,5,44,-3.3288693428,11.0813711014,-0.2509566806,0.7780560758,0.2219439242
6829.jpg,32,32,40,30,29,30,30,34,32,28,5,44,4.0373017788,16.2998056531,-0.3678908276,0.6921927459,0.3078072541
6830.jpg,31,30,31,32,35,32,31,33,32,26,3,13,5.9282364845,35.1439878165,-2.7667704691,0.0628647008,0.9371352992
6831.jpg,17,18,17,16,18,17,16,16,17,17,3,22,-0.3183521032,0.1013480616,-0.0045043583,0.9955057711,0.0044942289
6832.jpg,24,42,37,29,42,42,35,31,35,34,6,67,1.2996740341,1.6891525949,-0.0251232212,0.9751897405,0.0248102595
6833.jpg,23,47,35,39,30,32,32,32,34,8,3,18,25.6535651684,658.1054058486,-35.9805292057,2.36512832905949E-016,1
6834.jpg,34,32,23,23,36,39,33,29,31,36,6,69,-4.9256076813,24.2616110299,-0.3498341965,0.7048049392,0.2951950608
6835.jpg,22,22,30,26,23,30,12,30,24,24,5,43,0.371704936,0.1381645595,-0.0032396341,0.9967656079,0.0032343921
6836.jpg,5,6,5,7,5,4,5,4,5,28,4,39,-22.9031686485,524.5551341399,-13.3054559249,1.66538217732858E-006,0.9999983346
6837.jpg,26,11,26,30,26,30,28,29,26,12,2,11,13.7758631706,189.774406096,-16.7744939466,5.18716236591745E-008,0.9999999481
6838.jpg,41,41,40,40,41,40,38,41,40,43,5,49,-2.719546318,7.395932176,-0.1517047799,0.8592419088,0.1407580912
6839.jpg,32,32,33,20,51,32,13,13,28,4,1,3,24.354501605,593.1417484297,-215.2119752081,3.42473307140914E-094,1
6840.jpg,37,39,37,39,39,41,38,39,39,38,5,51,0.5690608025,0.3238301969,-0.0062978945,0.9937218957,0.0062781043
6841.jpg,41,41,51,25,26,29,51,47,39,29,5,56,9.9642932415,99.287139803,-1.7692457428,0.1704615122,0.8295384878
6842.jpg,26,28,27,31,35,27,29,28,29,34,7,97,-5.1453948021,26.4750876693,-0.2715640821,0.7621864394,0.2378135606
6843.jpg,41,46,43,49,36,46,45,45,44,49,7,111,-5.1992888451,27.0326044944,-0.2445611063,0.7830481377,0.2169518623
6844.jpg,25,22,17,29,18,9,8,14,18,61,8,141,-42.9596894979,1845.5349217599,-13.0725918385,2.10206189845483E-006,0.9999978979
6845.jpg,66,61,66,67,62,67,65,71,65,75,5,58,-9.5128488541,90.4942933204,-1.5562328453,0.2109291792,0.7890708208
6846.jpg,48,47,49,45,47,50,50,48,48,50,6,68,-2.0533475876,4.2162363154,-0.0622100141,0.9396855189,0.0603144811
6847.jpg,33,36,41,33,38,41,38,38,37,42,6,79,-4.8956017494,23.9669164888,-0.3046016249,0.7374170845,0.2625829155
6848.jpg,6,4,2,5,5,4,2,5,4,5,2,5,-0.8152935803,0.6647036221,-0.1452606623,0.8647968438,0.1352031562
6849.jpg,25,24,24,24,21,25,25,23,24,25,7,91,-1.0979325771,1.205455944,-0.0132812164,0.9868065898,0.0131934102
6850.jpg,33,35,34,36,29,39,37,36,35,33,7,87,1.8939049244,3.5868758626,-0.0411328522,0.959701623,0.040298377
6851.jpg,23,22,20,22,21,19,22,21,21,22,3,20,-0.6633946896,0.4400925141,-0.0216348001,0.9785975536,0.0214024464
6852.jpg,29,27,27,23,33,36,32,28,29,15,4,40,14.3361208439,205.5243608499,-5.1038818049,0.0060731261,0.9939268739
6853.jpg,31,20,20,30,19,34,15,19,24,13,3,17,10.5274143219,110.8264523048,-6.702660065,0.0012276419,0.9987723581
6854.jpg,26,30,29,30,31,30,29,27,29,32,5,46,-3.0743103027,9.4513838375,-0.205623567,0.8141394875,0.1858605125
6855.jpg,32,4,42,33,37,36,37,20,30,31,4,31,-0.7503105998,0.5629659962,-0.0180861626,0.9820764105,0.0179235895
6856.jpg,34,32,33,34,33,36,35,34,34,33,5,48,0.9798946381,0.9601935017,-0.0200210933,0.9801779979,0.0198220021
6857.jpg,37,60,38,53,33,56,55,52,48,69,7,100,-21.1444721222,447.0887013258,-4.4596279918,0.0115666654,0.9884333346
6858.jpg,28,23,35,36,36,34,19,7,27,22,5,55,5.3187462688,28.2890618713,-0.5128690653,0.5987751869,0.4012248131
6859.jpg,4,4,4,5,4,4,4,4,4,4,1,3,0.2803690434,0.0786068005,-0.0233700046,0.9769009591,0.0230990409
6860.jpg,31,42,35,29,37,28,41,31,34,55,5,54,-20.8226671219,433.5834660691,-8.0662032549,0.0003139731,0.9996860269
6861.jpg,22,20,17,20,17,22,21,20,20,22,3,24,-2.2537176609,5.0792432951,-0.2100750474,0.810523416,0.189476584
6862.jpg,28,28,27,28,27,24,27,26,27,29,4,30,-2.1108732224,4.4557857608,-0.1465916252,0.8636465969,0.1363534031
6863.jpg,57,53,45,42,44,55,61,61,52,74,8,113,-21.6947507858,470.6622116584,-4.1534801458,0.0157096494,0.9842903506
6864.jpg,35,39,35,37,35,43,36,43,38,37,7,112,0.8162889481,0.6663276467,-0.0059748877,0.9940429264,0.0059570736
6865.jpg,33,30,26,25,26,29,32,33,29,45,7,94,-15.6193950176,243.965500717,-2.5906443625,0.0749717156,0.9250282844
6866.jpg,26,27,27,29,27,28,28,27,27,31,4,27,-3.5674631596,12.7267933949,-0.4785008483,0.6197117377,0.3802882623
6867.jpg,47,49,47,48,44,46,45,45,46,53,7,91,-6.5613594055,43.0514372483,-0.4726112655,0.6233723504,0.3766276496
6868.jpg,7,7,8,6,11,12,6,6,8,7,2,8,0.7971891761,0.6355105825,-0.0803148329,0.9228257647,0.0771742353
6869.jpg,53,41,46,51,43,46,44,41,46,42,8,133,3.6053342819,12.9984352843,-0.0980199309,0.9066308336,0.0933691664
6870.jpg,44,37,44,40,41,42,41,45,42,37,6,83,4.6128892899,21.2787476006,-0.2564903245,0.7737624811,0.2262375189
6871.jpg,31,35,29,31,32,32,39,36,33,33,5,51,0.1805927753,0.0326137505,-0.0006444206,0.999355787,0.000644213
6873.jpg,52,51,48,45,52,57,49,52,51,57,6,76,-6.2980632782,39.6656010563,-0.5214121795,0.5936815708,0.4063184292
6875.jpg,33,36,22,37,30,36,33,31,32,33,5,57,-0.5754013062,0.3310866631,-0.0057761162,0.9942405334,0.0057594666
6876.jpg,29,26,32,31,28,29,30,27,29,16,3,19,13.0677208901,170.7653292603,-9.0284539928,0.0001199478,0.9998800522
6877.jpg,3,8,2,2,11,1,2,3,4,1,0,0,3.0139734894,9.0840361948,#DIV/0!,#DIV/0!,0.000001
6878.jpg,19,8,16,27,22,12,28,4,17,25,6,64,-7.9919782281,63.8717159982,-0.9999865329,0.3678843955,0.6321156045
6879.jpg,51,55,52,46,52,49,48,55,51,67,6,61,-15.8670229912,251.762418603,-4.1082143493,0.0164370993,0.9835629007
6880.jpg,8,5,3,2,5,7,5,4,5,2,0,0,2.668726474,7.1221009933,-23.2146577588,8.27946426578377E-011,0.9999999999
6881.jpg,30,30,32,30,39,29,29,36,32,36,5,56,-4.1564564705,17.2761303911,-0.3084009475,0.7346207146,0.2653792854
6882.jpg,32,31,34,36,37,34,33,34,34,33,4,27,0.9195458889,0.8455646418,-0.0309725417,0.9695021936,0.0304978064
6883.jpg,26,28,29,29,26,27,28,29,28,24,4,32,3.7606625557,14.1425828578,-0.4453482564,0.6406011437,0.3593988563
6884.jpg,30,26,28,29,25,28,29,27,28,21,5,47,6.6270563602,43.9178760019,-0.9283495277,0.395205448,0.604794552
6885.jpg,26,25,24,24,26,25,26,24,25,24,4,26,1.035333395,1.0719152388,-0.0414181251,0.9594278852,0.0405721148
6886.jpg,52,47,48,50,50,51,53,45,50,48,9,150,1.5316052437,2.3458146225,-0.0156318359,0.9844897071,0.0155102929
6887.jpg,27,27,13,26,14,26,26,27,23,13,2,8,10.110712409,102.2265054176,-12.8543745658,2.61466502598693E-006,0.9999973853
6888.jpg,27,22,26,32,26,21,29,17,25,26,4,36,-0.8502604961,0.7229429113,-0.0201305404,0.9800707261,0.0199292739
6889.jpg,24,27,28,23,26,26,28,28,26,23,3,19,3.116619587,9.7133176498,-0.509874688,0.6005708329,0.3994291671
6890.jpg,7,7,2,3,23,3,5,2,7,1,1,1,5.5399107933,30.6906115978,-52.633305404,1.38562560056789E-023,1
6891.jpg,29,25,27,25,27,27,26,28,27,26,1,1,0.8753974438,0.7663206846,-1.4817697981,0.2272351719,0.7727648281
6892.jpg,27,29,31,26,26,29,28,29,28,27,4,27,1.1517608166,1.3265529786,-0.0492073187,0.9519837452,0.0480162548
6893.jpg,26,24,25,28,25,27,26,25,26,25,3,20,0.6860353947,0.4706445627,-0.0237029419,0.9765757665,0.0234242335
6894.jpg,9,11,7,6,8,5,5,6,7,4,1,3,3.0630576015,9.3823218699,-3.5421696514,0.0289504465,0.9710495535
6895.jpg,15,11,9,11,12,9,9,8,10,5,2,7,5.3451635241,28.5707730998,-4.2288970283,0.0145684503,0.9854315497
6896.jpg,24,26,36,33,35,34,36,33,32,34,5,51,-1.7962100506,3.2263705458,-0.0630759589,0.9388721553,0.0611278447
6897.jpg,16,18,18,18,17,18,21,20,18,27,4,40,-8.9500873089,80.1040628367,-1.9966941914,0.1357834161,0.8642165839
6898.jpg,33,34,34,37,35,35,37,35,35,35,6,75,-0.1562190056,0.0244043777,-0.0003255721,0.9996744809,0.0003255191
6899.jpg,30,26,24,27,28,29,30,29,28,37,6,64,-9.100643158,82.8217058886,-1.2900603662,0.2752541665,0.7247458335
6900.jpg,33,37,43,42,41,43,43,41,40,43,5,51,-2.6466603279,7.0048108914,-0.1375837319,0.8714613779,0.1285386221
6901.jpg,23,24,18,23,20,29,25,22,23,18,0,0,5.064037323,25.6444740088,-59.3028461391,1.75833313656543E-026,1
6902.jpg,4,5,6,5,5,6,5,5,5,6,2,6,-0.9227559567,0.8514785555,-0.1357545998,0.8730568545,0.1269431455
6903.jpg,37,31,33,30,38,40,34,34,34,38,6,62,-3.5451674461,12.5682122211,-0.2022252011,0.816910938,0.183089062
6904.jpg,25,29,21,23,22,30,22,23,24,19,4,25,5.2959599495,28.0471917868,-1.1077720172,0.3302940313,0.6697059687
6905.jpg,29,31,36,33,27,33,29,32,31,31,5,53,0.2299087048,0.0528580125,-0.0010030935,0.9989974094,0.0010025906
6906.jpg,25,29,26,28,24,27,23,27,26,28,5,45,-2.0309345722,4.1246952367,-0.0922814406,0.9118484823,0.0881515177
6907.jpg,24,23,23,25,21,17,23,27,23,21,4,36,1.9851818085,3.9409468127,-0.1092186242,0.8965343919,0.1034656081
6908.jpg,58,58,61,60,60,60,56,60,59,67,7,110,-7.9686560631,63.4994794515,-0.5760711713,0.5621024382,0.4378975618
6909.jpg,37,39,41,43,41,37,41,37,40,44,8,113,-4.3975057602,19.3380569108,-0.1714374741,0.8424529415,0.1575470585
6910.jpg,30,29,28,31,29,28,29,30,29,28,3,19,1.299683094,1.6891761449,-0.0910560291,0.9129665568,0.0870334432
6911.jpg,7,7,6,7,5,7,5,7,6,6,1,4,0.47555089,0.2261486489,-0.0537122659,0.9477047543,0.0522952457
6912.jpg,15,6,9,8,14,4,6,26,11,5,0,0,5.8067433238,33.7182680286,-67.6453178395,4.18804882105742E-030,1
6913.jpg,10,7,8,9,7,8,8,9,8,11,3,15,-2.669983983,7.1288144697,-0.4778025783,0.6201446149,0.3798553851
6914.jpg,31,36,30,32,36,39,31,34,34,33,6,64,0.578690052,0.3348821763,-0.0052526068,0.994761164,0.005238836
6915.jpg,33,31,34,30,38,32,39,33,34,27,5,49,6.7000792027,44.8910613218,-0.9121870058,0.4016448632,0.5983551368
6916.jpg,22,17,13,15,16,12,14,17,16,20,3,20,-4.397829175,19.3409014525,-0.98995528,0.3715933083,0.6284066917
6917.jpg,35,32,42,35,38,41,36,37,37,35,6,64,1.9367594719,3.7510372519,-0.0584228341,0.9432510244,0.0567489756
6918.jpg,29,33,37,29,25,31,31,24,30,28,3,22,1.7771131992,3.1581313229,-0.1410996791,0.8684027457,0.1315972543
6919.jpg,30,37,39,39,36,32,34,34,35,50,0,0,-14.8514764309,220.5663521777,-901.8317765441,0,1
6920.jpg,28,25,28,31,25,27,24,25,27,30,5,41,-3.3101022243,10.9567767355,-0.2698040638,0.7635290827,0.2364709173
6921.jpg,25,30,34,24,35,31,28,26,29,36,6,76,-6.6729645729,44.5284561912,-0.5853231178,0.5569258801,0.4430741199
6922.jpg,25,30,35,27,27,24,31,22,28,28,4,37,-0.2268331051,0.0514532576,-0.0013873007,0.9986136612,0.0013863388
6923.jpg,36,29,35,32,26,38,37,31,33,31,7,100,1.9896552563,3.9587280388,-0.0394432219,0.9613245347,0.0386754653
6924.jpg,34,31,31,32,31,32,30,31,32,30,3,22,1.549040556,2.399526644,-0.1086793951,0.8970179598,0.1029820402
6925.jpg,35,37,42,48,60,41,58,28,44,42,5,57,1.6446013451,2.7047135842,-0.0473788629,0.9537259977,0.0462740023
6926.jpg,29,26,26,28,23,27,29,25,27,28,4,29,-1.4288027286,2.0414772374,-0.0703691796,0.9320496626,0.0679503374
6927.jpg,29,29,25,30,27,28,27,29,28,29,4,37,-0.9085810184,0.8255194671,-0.022236422,0.9780089849,0.0219910151
6928.jpg,24,54,39,26,32,35,62,6,35,80,1,1,-45.1719051599,2040.5010157793,-1511.1367509798,0,1
6929.jpg,20,13,18,8,9,12,9,11,12,20,6,82,-7.5111430883,56.4172704935,-0.6873653273,0.5028993002,0.4971006998
6930.jpg,5,4,2,3,3,6,6,2,4,5,0,0,-1.0278471261,1.0564697147,#DIV/0!,#DIV/0!,0.000001
6931.jpg,3,1,2,1,2,1,1,2,2,1,0,0,0.615213573,0.3784877404,-1.6561706,0.1908684942,0.8091315058
6932.jpg,61,60,62,61,61,57,62,58,60,64,6,80,-3.7187504768,13.829105109,-0.1732206917,0.8409520033,0.1590479967
6933.jpg,4,3,3,3,5,30,3,2,7,2,1,1,4.712365061,22.2063844685,-23.3850310305,6.9824858504011E-011,0.9999999999
6934.jpg,34,33,32,32,32,33,36,33,33,37,4,40,-4.0193397999,16.1550924268,-0.4074941223,0.6653153619,0.3346846381
6935.jpg,29,32,38,29,31,30,32,36,32,34,4,36,-1.9905173778,3.9621594315,-0.1113798,0.8945989157,0.1054010843
6936.jpg,8,8,8,10,8,10,9,7,8,6,1,3,2.4743184447,6.1222517659,-1.8849747435,0.1518328942,0.8481671058
6937.jpg,30,34,37,33,31,33,32,34,33,33,4,28,0.1464943886,0.0214606059,-0.0007575178,0.9992427691,0.0007572309
6938.jpg,30,37,28,31,31,28,28,31,31,25,3,14,5.8035876751,33.6816299025,-2.3330374076,0.0970006686,0.9029993314
6939.jpg,12,8,7,5,7,9,7,12,8,6,1,4,2.2732992172,5.167889331,-1.457506287,0.232816128,0.767183872
6940.jpg,26,22,35,24,27,41,22,14,26,35,7,98,-8.6353951693,74.5700497292,-0.7617467605,0.4668502388,0.5331497612
6941.jpg,40,53,48,46,52,54,50,50,49,39,7,102,10.2579073906,105.224664034,-1.0318166703,0.3563589854,0.6436410146
6942.jpg,47,46,46,46,45,45,47,45,46,44,6,83,2.0235424042,4.0947238615,-0.0492534757,0.9519398055,0.0480601945
6943.jpg,22,21,22,21,20,22,21,20,21,25,3,24,-3.9713959694,15.7719859455,-0.646539204,0.5238556006,0.4761443994
6944.jpg,11,7,5,21,13,9,6,8,10,5,1,3,4.9930043817,24.9300927553,-9.2846892978,9.28347712854443E-005,0.9999071652
6945.jpg,29,28,28,25,29,29,28,28,28,29,5,54,-1.2291059494,1.5107014349,-0.0281659338,0.9722270281,0.0277729719
6946.jpg,25,25,27,25,25,25,22,25,25,29,4,40,-4.1162042618,16.9431375246,-0.4195687095,0.657330259,0.342669741
6947.jpg,11,9,9,8,8,24,13,7,11,13,4,27,-2.0418761969,4.1692584033,-0.1553814364,0.8560885718,0.1439114282
6948.jpg,25,28,26,33,22,38,25,36,29,34,5,49,-4.8392372131,23.4182168051,-0.4819906328,0.6175528465,0.3824471535
6949.jpg,47,50,46,54,54,58,45,55,51,66,7,91,-14.9211306572,222.6401400894,-2.4517445726,0.0861431723,0.9138568277
6950.jpg,57,54,61,52,55,60,60,55,57,55,7,85,1.7928643227,3.2143624795,-0.037776586,0.9629280485,0.0370719515
6951.jpg,15,8,20,8,11,25,15,23,15,13,2,5,2.4819073677,6.1598641818,-1.2458152273,0.2877062665,0.7122937335
6952.jpg,35,40,40,40,46,38,42,45,41,43,7,97,-2.2825446129,5.2100099099,-0.0538329466,0.9475903915,0.0524096085
6953.jpg,31,27,30,31,27,35,32,29,30,28,7,99,2.1990120411,4.8356539568,-0.0487835647,0.9523872376,0.0476127624
6954.jpg,27,28,29,33,32,32,29,29,30,28,5,41,1.8968701363,3.5981163138,-0.0884010938,0.9153936444,0.0846063556
6955.jpg,33,39,37,35,35,36,20,41,34,36,5,44,-1.6169061661,2.61438555,-0.0590964276,0.9426158706,0.0573841294
6956.jpg,26,12,36,10,15,28,23,29,22,8,2,5,14.402874589,207.4427964257,-39.2797532293,8.73011414344007E-018,1
6957.jpg,41,49,41,41,42,44,45,44,43,46,6,70,-2.6758713722,7.1602876006,-0.1019048749,0.9031154565,0.0968845435
6958.jpg,27,26,28,26,24,26,27,25,26,24,6,66,2.1946082115,4.816305202,-0.0732062219,0.9294091458,0.0705908542
6959.jpg,25,5,30,29,7,29,6,6,17,49,3,20,-31.7826429606,1010.1363935581,-49.3387991345,3.73621441893461E-022,1
6960.jpg,23,24,19,24,18,32,19,20,22,34,6,70,-11.529392004,132.9268799819,-1.9029666909,0.1491255529,0.8508744471
6961.jpg,4,2,3,5,4,3,3,4,4,3,1,1,0.6637571454,0.4405735481,-0.3866315305,0.6793413654,0.3206586346
6962.jpg,2,1,1,1,1,1,1,1,1,1,0,0,0.4081026614,0.1665477822,#DIV/0!,#DIV/0!,0.000001
6963.jpg,66,74,75,72,71,75,76,75,73,81,6,65,-7.861079216,61.7965664401,-0.9568534812,0.384099563,0.615900437
6964.jpg,4,2,2,2,4,2,2,2,3,3,1,2,-0.4891622961,0.2392797519,-0.1202226728,0.8867229657,0.1132770343
6965.jpg,40,47,46,43,49,43,48,44,45,46,5,57,-1.0359215736,1.0731335067,-0.0187908324,0.9813846147,0.0186153853
6966.jpg,29,39,34,30,31,41,34,41,35,36,5,57,-1.1017200947,1.213787167,-0.0211183294,0.979103101,0.020896899
6967.jpg,47,52,53,43,47,50,48,44,48,38,6,76,9.9292683601,98.5903701679,-1.2996702462,0.2726216762,0.7273783238
6968.jpg,33,37,37,33,40,40,32,37,36,41,6,61,-4.9664144516,24.6652725049,-0.4014863096,0.669324483,0.330675517
6969.jpg,26,40,29,39,20,29,10,23,27,65,6,67,-38.0488692522,1447.7164513711,-21.6659331326,3.89587303755801E-010,0.9999999996
6970.jpg,28,29,20,6,5,20,3,6,15,1,0,0,13.7149715722,188.100445225,#DIV/0!,#DIV/0!,0.000001
6971.jpg,51,44,42,50,45,48,42,43,46,40,4,34,5.6133155823,31.5093118263,-0.9292599719,0.3948457993,0.6051542007
6972.jpg,33,34,35,31,33,37,38,33,34,26,4,29,8.2681639194,68.3625345986,-2.3659646657,0.0938587144,0.9061412856
