Image,Predicted Age1,Predicted Age2,Predicted Age3,Predicted Age4,Predicted Age5,Predicted Age6,Predicted Age7,Predicted Age8,Average,Target_Age,Total_Sigma
7491.jpg,25 ,26 ,26 ,25 ,24 ,34,26 ,25 ,,21,43.5028
7492.jpg,30 ,40 ,40 ,23 ,26 ,26,35 ,33 ,,26,39.3162
7493.jpg,49 ,62 ,66 ,68 ,66 ,25,68 ,55 ,,38,46.6589
7494.jpg,3 ,5 ,5 ,5 ,5 ,63,5 ,5 ,,68,130.095
7495.jpg,40 ,38 ,33 ,36 ,40 ,5,42 ,37 ,,5,3.9527
7496.jpg,29 ,32 ,31 ,30 ,32 ,41,30 ,31 ,,42,140.3324
7497.jpg,33 ,44 ,36 ,37 ,40 ,32,41 ,38 ,,18,27.1979
7498.jpg,17 ,18 ,18 ,19 ,19 ,39,12 ,17 ,,36,63.2189
7499.jpg,29 ,35 ,33 ,32 ,30 ,17,33 ,33 ,,19,41.4938
7500.jpg,5 ,1 ,2 ,4 ,2 ,29,4 ,4 ,,40,94.3726
7501.jpg,48 ,39 ,45 ,41 ,42 ,2,44 ,47 ,,1,0.7271
7502.jpg,38 ,37 ,37 ,39 ,38 ,42,38 ,38 ,,52,139.7507
7503.jpg,4 ,4 ,6 ,3 ,4 ,38,4 ,3 ,,35,71.0217
7504.jpg,40 ,38 ,39 ,36 ,36 ,4,39 ,41 ,,1,0.6866
7505.jpg,14 ,15 ,11 ,15 ,11 ,44,16 ,17 ,,37,44.5
7506.jpg,32 ,40 ,34 ,40 ,33 ,16,32 ,28 ,,6,2.2392
7507.jpg,30 ,40 ,36 ,34 ,33 ,36,38 ,33 ,,36,66.2275
7508.jpg,46 ,51 ,49 ,51 ,46 ,39,49 ,51 ,,42,105.3587
7509.jpg,29 ,28 ,27 ,30 ,30 ,51,27 ,28 ,,49,105.1624
7510.jpg,33 ,36 ,30 ,34 ,28 ,33,36 ,32 ,,24,32.0291
7511.jpg,27 ,25 ,29 ,22 ,24 ,34,23 ,26 ,,30,2.3258
7512.jpg,56 ,49 ,54 ,56 ,54 ,22,55 ,49 ,,23,16.2881
7513.jpg,30 ,36 ,34 ,30 ,34 ,55,35 ,34 ,,55,143.0953
7514.jpg,37 ,38 ,31 ,32 ,30 ,31,31 ,36 ,,34,19.9445
7515.jpg,3 ,3 ,2 ,1 ,3 ,34,2 ,2 ,,34,57.2176
7516.jpg,26 ,26 ,21 ,25 ,29 ,2,24 ,24 ,,2,1.0665
7517.jpg,27 ,26 ,36 ,38 ,50 ,27,45 ,20 ,,33,66.4923
7518.jpg,23 ,20 ,22 ,22 ,23 ,34,21 ,23 ,,46,78.2748
7519.jpg,26 ,33 ,36 ,30 ,30 ,22,30 ,30 ,,17,16.3269
7520.jpg,45 ,42 ,44 ,39 ,41 ,35,41 ,41 ,,29,32.4723
7521.jpg,29 ,1 ,1 ,4 ,1 ,43,2 ,1 ,,52,146.0987
7522.jpg,29 ,29 ,31 ,28 ,31 ,1,29 ,31 ,,1,0.2285
7523.jpg,34 ,29 ,31 ,31 ,37 ,32,34 ,31 ,,30,42.4142
7524.jpg,29 ,34 ,29 ,34 ,33 ,33,20 ,30 ,,33,41.4848
7525.jpg,59 ,74 ,72 ,74 ,72 ,29,71 ,72 ,,27,44.8941
7526.jpg,5 ,5 ,5 ,5 ,7 ,74,5 ,4 ,,81,90.8429
7527.jpg,8 ,7 ,9 ,7 ,7 ,5,7 ,5 ,,6,6.2396
7528.jpg,4 ,2 ,2 ,2 ,2 ,6,4 ,2 ,,7,7.2368
7529.jpg,25 ,29 ,26 ,24 ,26 ,2,23 ,23 ,,1,0.6496
7530.jpg,30 ,36 ,34 ,39 ,34 ,28,34 ,34 ,,25,24.4321
7531.jpg,26 ,27 ,29 ,29 ,32 ,40,29 ,27 ,,34,88.3813
7532.jpg,29 ,17 ,20 ,28 ,35 ,28,21 ,37 ,,29,34.0457
7533.jpg,26 ,30 ,28 ,24 ,26 ,20,23 ,25 ,,34,104.2551
7534.jpg,7 ,17 ,6 ,8 ,10 ,27,6 ,4 ,,22,28.072
7535.jpg,16 ,7 ,10 ,34 ,13 ,7,8 ,7 ,,5,2.5588
7536.jpg,20 ,13 ,6 ,11 ,24 ,25,25 ,3 ,,4,2.6535
7537.jpg,50 ,50 ,57 ,56 ,35 ,48,59 ,61 ,,8,3.8338
7538.jpg,34 ,42 ,37 ,43 ,45 ,61,32 ,33 ,,62,108.1315
7539.jpg,28 ,28 ,32 ,26 ,27 ,44,35 ,23 ,,28,130.6377
7540.jpg,54 ,60 ,62 ,67 ,62 ,28,62 ,56 ,,35,56.1762
7541.jpg,30 ,33 ,30 ,30 ,30 ,63,32 ,29 ,,56,87.7107
7542.jpg,31 ,39 ,37 ,35 ,38 ,31,35 ,37 ,,33,44.6981
7543.jpg,28 ,35 ,31 ,30 ,30 ,38,35 ,36 ,,32,54.1381
7544.jpg,52 ,52 ,50 ,46 ,49 ,32,50 ,50 ,,30,57.9329
7545.jpg,22 ,25 ,24 ,28 ,25 ,51,25 ,25 ,,54,111.9778
7546.jpg,10 ,10 ,14 ,13 ,10 ,25,8 ,7 ,,27,46.1884
7547.jpg,7 ,4 ,6 ,5 ,5 ,15,6 ,6 ,,5,1.3199
7548.jpg,64 ,64 ,63 ,64 ,69 ,5,63 ,66 ,,4,2.0979
7549.jpg,25 ,30 ,31 ,33 ,35 ,62,32 ,29 ,,62,59.9527
7550.jpg,4 ,1 ,1 ,2 ,1 ,32,1 ,1 ,,33,32.9321
7551.jpg,26 ,30 ,28 ,24 ,23 ,2,24 ,25 ,,1,0.3813
7552.jpg,34 ,39 ,40 ,40 ,38 ,26,38 ,41 ,,28,47.8107
7553.jpg,4 ,1 ,2 ,2 ,3 ,40,1 ,2 ,,37,48.4765
7554.jpg,46 ,43 ,47 ,47 ,42 ,2,46 ,45 ,,2,1.1281
7555.jpg,41 ,39 ,39 ,39 ,38 ,44,40 ,40 ,,51,83.5734
7556.jpg,28 ,28 ,28 ,28 ,26 ,38,28 ,28 ,,38,52.1987
7557.jpg,23 ,22 ,27 ,35 ,21 ,29,18 ,11 ,,22,22.4753
7558.jpg,30 ,28 ,28 ,28 ,25 ,26,26 ,29 ,,27,54.5
7559.jpg,27 ,24 ,19 ,17 ,26 ,28,20 ,23 ,,26,56.2548
7560.jpg,29 ,26 ,27 ,27 ,27 ,14,26 ,27 ,,12,15.8685
7561.jpg,31 ,40 ,36 ,37 ,37 ,27,34 ,33 ,,22,29.62
7562.jpg,33 ,32 ,40 ,29 ,27 ,37,36 ,35 ,,34,91.2871
7563.jpg,5 ,5 ,5 ,1 ,5 ,29,4 ,5 ,,7,4.8975
7564.jpg,6 ,2 ,2 ,2 ,1 ,4,3 ,2 ,,2,1.3202
7565.jpg,11 ,7 ,3 ,5 ,7 ,2,6 ,4 ,,1,0.4918
7566.jpg,32 ,36 ,31 ,36 ,35 ,5,27 ,38 ,,5,3.5851
7567.jpg,15 ,33 ,26 ,18 ,20 ,33,17 ,6 ,,33,37.011
7568.jpg,29 ,29 ,32 ,30 ,31 ,31,31 ,33 ,,1,0.1884
7569.jpg,48 ,46 ,43 ,47 ,40 ,30,45 ,47 ,,27,30.7219
7570.jpg,38 ,36 ,39 ,37 ,39 ,44,38 ,38 ,,44,107.1663
7571.jpg,25 ,27 ,23 ,22 ,26 ,37,24 ,23 ,,27,76.9625
7572.jpg,25 ,23 ,21 ,22 ,21 ,25,20 ,23 ,,28,45.8086
7573.jpg,28 ,26 ,29 ,27 ,27 ,20,26 ,27 ,,22,9.0693
7574.jpg,43 ,39 ,40 ,41 ,38 ,29,41 ,41 ,,19,23.366
7575.jpg,63 ,58 ,60 ,56 ,58 ,39,57 ,59 ,,44,128.1163
7576.jpg,5 ,5 ,6 ,5 ,6 ,59,5 ,6 ,,59,166.5352
7577.jpg,33 ,25 ,35 ,29 ,28 ,5,18 ,12 ,,6,6.9191
7578.jpg,26 ,30 ,22 ,34 ,23 ,38,20 ,23 ,,46,109.2176
7579.jpg,31 ,36 ,34 ,35 ,37 ,26,35 ,34 ,,18,109.1229
7580.jpg,28 ,33 ,33 ,30 ,31 ,34,30 ,28 ,,36,51.9711
7581.jpg,38 ,35 ,39 ,38 ,39 ,35,40 ,40 ,,24,36.0123
7582.jpg,18 ,10 ,9 ,9 ,8 ,37,8 ,9 ,,46,52.6828
7583.jpg,27 ,12 ,47 ,17 ,26 ,13,41 ,44 ,,7,6.8532
7584.jpg,33 ,33 ,34 ,36 ,37 ,47,31 ,31 ,,49,137.355
7585.jpg,32 ,34 ,31 ,31 ,41 ,29,31 ,32 ,,36,62.3061
7586.jpg,34 ,35 ,35 ,36 ,36 ,36,33 ,38 ,,38,85.1191
7587.jpg,32 ,32 ,33 ,29 ,34 ,34,32 ,30 ,,37,95.9158
7588.jpg,28 ,28 ,25 ,28 ,23 ,33,24 ,26 ,,29,35.5568
7589.jpg,29 ,27 ,33 ,34 ,29 ,30,34 ,30 ,,28,128.555
7590.jpg,29 ,27 ,32 ,30 ,31 ,34,31 ,29 ,,28,63.5266
7591.jpg,46 ,51 ,51 ,49 ,49 ,31,49 ,47 ,,31,68.7479
7592.jpg,27 ,29 ,27 ,27 ,27 ,44,27 ,37 ,,52,111.6488
7593.jpg,6 ,5 ,7 ,6 ,5 ,35,5 ,5 ,,34,50.68
7594.jpg,46 ,49 ,48 ,47 ,48 ,6,48 ,46 ,,7,7.8843
7595.jpg,12 ,3 ,1 ,10 ,2 ,49,2 ,2 ,,62,67.8364
7596.jpg,20 ,20 ,23 ,22 ,22 ,2,21 ,23 ,,1,0.3682
7597.jpg,20 ,47 ,23 ,35 ,47 ,24,28 ,47 ,,23,20.4909
7598.jpg,8 ,5 ,6 ,3 ,6 ,57,8 ,7 ,,32,65.0374
7599.jpg,27 ,22 ,29 ,26 ,25 ,7,32 ,28 ,,1,0.1928
7600.jpg,28 ,28 ,28 ,32 ,41 ,29,32 ,30 ,,9,5.6859
7601.jpg,6 ,1 ,1 ,1 ,2 ,31,2 ,1 ,,24,18.7147
7602.jpg,30 ,30 ,31 ,28 ,30 ,2,27 ,27 ,,1,0.2778
7603.jpg,34 ,35 ,31 ,23 ,33 ,30,18 ,34 ,,35,52.8975
7604.jpg,10 ,6 ,7 ,6 ,7 ,19,7 ,6 ,,33,231.8107
7605.jpg,28 ,30 ,29 ,31 ,31 ,6,31 ,31 ,,4,2.6039
7606.jpg,19 ,15 ,16 ,11 ,30 ,31,16 ,24 ,,30,20.3712
7607.jpg,14 ,10 ,14 ,10 ,10 ,28,13 ,8 ,,7,4.8153
7608.jpg,39 ,39 ,39 ,45 ,33 ,12,39 ,42 ,,16,16.4945
7609.jpg,26 ,22 ,25 ,25 ,20 ,41,11 ,23 ,,43,98.3258
7610.jpg,30 ,34 ,33 ,31 ,35 ,19,32 ,36 ,,30,71.6815
7611.jpg,41 ,43 ,52 ,42 ,40 ,34,38 ,45 ,,29,32.3333
7612.jpg,,,,,,36,,,,42,43.6745
